일자,시간,구,기온,습도,강수량,풍속,미세먼지,date,day
20190809,800,마포구,29.8,66,0,3.8,25,2019-08-09,5
20190809,1800,마포구,29.8,89,0,0.8,25,2019-08-09,5
20190809,1900,마포구,29.8,87,0,1.9,25,2019-08-09,5
20190809,700,송파구,29.8,65,0,1.8,22,2019-08-09,5
20190809,800,송파구,29.8,73,0,0.9,22,2019-08-09,5
20190809,1800,송파구,29.8,92,0,1.6,22,2019-08-09,5
20190809,1900,송파구,29.8,93,0,0.6,22,2019-08-09,5
20190809,700,영등포구,29.8,60,0,3.4,27,2019-08-09,5
20190809,800,영등포구,29.8,66,0,3.8,27,2019-08-09,5
20190809,1800,영등포구,29.8,89,0,0.8,27,2019-08-09,5
20190809,1900,영등포구,29.8,87,0,1.9,27,2019-08-09,5
20190810,700,강서구,31.5,46,0,2.1,23,2019-08-10,6
20190810,800,강서구,31.5,47,0,2.2,23,2019-08-10,6
20190810,1800,강서구,31.5,63,0,2.1,23,2019-08-10,6
20190810,1900,강서구,31.5,63,0,1.4,23,2019-08-10,6
20190810,700,마포구,31.5,53,0,2.8,18,2019-08-10,6
20190810,800,마포구,31.5,53,0,2.5,18,2019-08-10,6
20190810,1800,마포구,31.5,65,0,2.7,18,2019-08-10,6
20190810,1900,마포구,31.5,64,0,3.8,18,2019-08-10,6
20190810,700,송파구,31.5,54,0,1.8,18,2019-08-10,6
20190810,800,송파구,31.5,58,0,1.8,18,2019-08-10,6
20190810,1800,송파구,31.5,72,0,1.9,18,2019-08-10,6
20190810,1900,송파구,31.5,73,0,1.5,18,2019-08-10,6
20190810,700,영등포구,31.5,53,0,2.8,19,2019-08-10,6
20190810,800,영등포구,31.5,53,0,2.5,19,2019-08-10,6
20190810,1800,영등포구,31.5,65,0,2.7,19,2019-08-10,6
20190810,1900,영등포구,31.5,64,0,3.8,19,2019-08-10,6
20190811,700,강서구,30.4,42,0,2.6,18,2019-08-11,7
20190811,800,강서구,30.4,48,0,3,18,2019-08-11,7
20190811,1800,강서구,30.4,84,0,1.8,18,2019-08-11,7
20190811,1900,강서구,30.4,86,0.5,1.1,18,2019-08-11,7
20190811,700,마포구,30.4,48,0,6.2,17,2019-08-11,7
20190811,800,마포구,30.4,53,0,5.9,17,2019-08-11,7
20190811,1800,마포구,30.4,84,0,4.4,17,2019-08-11,7
20190811,1900,마포구,30.4,85,0,2,17,2019-08-11,7
20190811,700,송파구,30.4,52,0,2.2,13,2019-08-11,7
20190811,800,송파구,30.4,53,0,3,13,2019-08-11,7
20190811,1800,송파구,30.4,94,0,1.5,13,2019-08-11,7
20190811,1900,송파구,30.4,98,0,1.1,13,2019-08-11,7
20190811,700,영등포구,30.4,48,0,6.2,16,2019-08-11,7
20190811,800,영등포구,30.4,53,0,5.9,16,2019-08-11,7
20190811,1800,영등포구,30.4,84,0,4.4,16,2019-08-11,7
20190811,1900,영등포구,30.4,85,0,2,16,2019-08-11,7
20190812,700,강서구,26.6,90,0,1.7,18,2019-08-12,1
20190812,800,강서구,26.6,88,0,1.5,18,2019-08-12,1
20190812,1800,강서구,26.6,91,0,1.6,18,2019-08-12,1
20190812,1900,강서구,26.6,96,0,1.4,18,2019-08-12,1
20190812,700,마포구,26.6,90,0,2.2,12,2019-08-12,1
20190812,800,마포구,26.6,91,0,3.4,12,2019-08-12,1
20190812,1800,마포구,26.6,87,0,1,12,2019-08-12,1
20190812,1900,마포구,26.6,93,0,0.5,12,2019-08-12,1
20190812,700,송파구,26.6,98,1.5,1,12,2019-08-12,1
20190812,800,송파구,26.6,98,0,1,12,2019-08-12,1
20190812,1800,송파구,26.6,98,0,0.5,12,2019-08-12,1
20190812,1900,송파구,26.6,98,0,0.5,12,2019-08-12,1
20190812,700,영등포구,26.6,90,0,2.2,14,2019-08-12,1
20190812,800,영등포구,26.6,91,0,3.4,14,2019-08-12,1
20190812,1800,영등포구,26.6,87,0,1,14,2019-08-12,1
20190812,1900,영등포구,26.6,93,0,0.5,14,2019-08-12,1
20190813,700,강서구,29.2,55,0,1.7,26,2019-08-13,2
20190813,800,강서구,29.2,73,0,0.9,26,2019-08-13,2
20190813,1800,강서구,29.2,95,0,0,26,2019-08-13,2
20190813,1900,강서구,29.2,90,0,0.4,26,2019-08-13,2
20190813,700,마포구,29.2,59,0,2.3,23,2019-08-13,2
20190813,800,마포구,29.2,72,0,3.5,23,2019-08-13,2
20190813,1800,마포구,29.2,98,0,0,23,2019-08-13,2
20190813,1900,마포구,29.2,100,0,0,23,2019-08-13,2
20190813,700,송파구,29.2,64,0,1.5,18,2019-08-13,2
20190813,800,송파구,29.2,71,0,1.3,18,2019-08-13,2
20190813,1800,송파구,29.2,94,0,1.8,18,2019-08-13,2
20190813,1900,송파구,29.2,94,0,2,18,2019-08-13,2
20190813,700,영등포구,29.2,59,0,2.3,26,2019-08-13,2
20190813,800,영등포구,29.2,72,0,3.5,26,2019-08-13,2
20190813,1800,영등포구,29.2,98,0,0,26,2019-08-13,2
20190813,1900,영등포구,29.2,100,0,0,26,2019-08-13,2
20190814,700,강서구,30.4,58,0,1.1,22,2019-08-14,3
20190814,800,강서구,30.4,58,0,1,22,2019-08-14,3
20190814,1800,강서구,30.4,67,0,1.5,22,2019-08-14,3
20190814,1900,강서구,30.4,69,0,1.7,22,2019-08-14,3
20190814,700,마포구,30.4,57,0,3,12,2019-08-14,3
20190814,800,마포구,30.4,59,0,3.4,12,2019-08-14,3
20190814,1800,마포구,30.4,64,0,3.4,12,2019-08-14,3
20190814,1900,마포구,30.4,64,0,3,12,2019-08-14,3
20190814,700,송파구,30.4,63,0,2.8,16,2019-08-14,3
20190814,800,송파구,30.4,66,0,2.4,16,2019-08-14,3
20190814,1800,송파구,30.4,70,0,2.4,16,2019-08-14,3
20190814,1900,송파구,30.4,68,0,1.5,16,2019-08-14,3
20190814,700,영등포구,30.4,57,0,3,20,2019-08-14,3
20190814,800,영등포구,30.4,59,0,3.4,20,2019-08-14,3
20190814,1800,영등포구,30.4,64,0,3.4,20,2019-08-14,3
20190814,1900,영등포구,30.4,64,0,3,20,2019-08-14,3
20190815,700,강서구,25.9,92,1,1.1,10,2019-08-15,4
20190815,800,강서구,25.9,89,0,1.5,10,2019-08-15,4
20190815,1800,강서구,25.9,94,0,0.9,10,2019-08-15,4
20190815,1900,강서구,25.9,91,0,0.8,10,2019-08-15,4
20190815,700,마포구,25.9,88,0,1.1,7,2019-08-15,4
20190815,800,마포구,25.9,88,0.5,1.2,7,2019-08-15,4
20190815,1800,마포구,25.9,90,0,1.7,7,2019-08-15,4
20190815,1900,마포구,25.9,88,0,1.1,7,2019-08-15,4
20190815,700,송파구,25.9,83,1.5,1.6,7,2019-08-15,4
20190815,800,송파구,25.9,83,2,0.5,7,2019-08-15,4
20190815,1800,송파구,25.9,73,0,0.9,7,2019-08-15,4
20190815,1900,송파구,25.9,70,0,0.6,7,2019-08-15,4
20190815,700,영등포구,25.9,88,0,1.1,9,2019-08-15,4
20190815,800,영등포구,25.9,88,0.5,1.2,9,2019-08-15,4
20190815,1800,영등포구,25.9,90,0,1.7,9,2019-08-15,4
20190815,1900,영등포구,25.9,88,0,1.1,9,2019-08-15,4
20190816,700,강서구,25.9,61,0,2,16,2019-08-16,5
20190816,800,강서구,25.9,64,0,1.4,16,2019-08-16,5
20190816,1800,강서구,25.9,90,0,1.5,16,2019-08-16,5
20190816,1900,강서구,25.9,87,0,2.3,16,2019-08-16,5
20190816,700,마포구,25.9,63,0,2.6,23,2019-08-16,5
20190816,800,마포구,25.9,64,0,3.1,23,2019-08-16,5
20190816,1800,마포구,25.9,86,0,1.2,23,2019-08-16,5
20190816,1900,마포구,25.9,86,0,1.4,23,2019-08-16,5
20190816,700,송파구,25.9,39,0,3.1,14,2019-08-16,5
20190816,800,송파구,25.9,37,0,2.6,14,2019-08-16,5
20190816,1800,송파구,25.9,63,0,1.4,14,2019-08-16,5
20190816,1900,송파구,25.9,64,0,1.2,14,2019-08-16,5
20190816,700,영등포구,25.9,63,0,2.6,18,2019-08-16,5
20190816,800,영등포구,25.9,64,0,3.1,18,2019-08-16,5
20190816,1800,영등포구,25.9,86,0,1.2,18,2019-08-16,5
20190816,1900,영등포구,25.9,86,0,1.4,18,2019-08-16,5
20190817,700,강서구,25.9,54,0,1.1,32,2019-08-17,6
20190817,800,강서구,25.9,49,0,2.5,32,2019-08-17,6
20190817,1800,강서구,25.9,89,0,1.6,32,2019-08-17,6
20190817,1900,강서구,25.9,90,0,1.6,32,2019-08-17,6
20190817,700,마포구,25.9,54,0,2.1,29,2019-08-17,6
20190817,800,마포구,25.9,51,0,1.7,29,2019-08-17,6
20190817,1800,마포구,25.9,83,0,0,29,2019-08-17,6
20190817,1900,마포구,25.9,85,0,0.7,29,2019-08-17,6
20190817,700,송파구,25.9,28,0,1.3,27,2019-08-17,6
20190817,800,송파구,25.9,22,0,2.2,27,2019-08-17,6
20190817,1800,송파구,25.9,72,0,1,27,2019-08-17,6
20190817,1900,송파구,25.9,72,0,0.8,27,2019-08-17,6
20190817,700,영등포구,25.9,54,0,2.1,31,2019-08-17,6
20190817,800,영등포구,25.9,51,0,1.7,31,2019-08-17,6
20190817,1800,영등포구,25.9,83,0,0,31,2019-08-17,6
20190817,1900,영등포구,25.9,85,0,0.7,31,2019-08-17,6
20190818,700,강서구,25.6,51,0,1.2,23,2019-08-18,7
20190818,800,강서구,25.6,57,0,1.3,23,2019-08-18,7
20190818,1800,강서구,25.6,81,0,0.1,23,2019-08-18,7
20190818,1900,강서구,25.6,82,0,0.1,23,2019-08-18,7
20190818,700,마포구,25.6,47,0,0.6,0,2019-08-18,7
20190818,800,마포구,25.6,60,0,3.9,0,2019-08-18,7
20190818,1800,마포구,25.6,84,0,0,0,2019-08-18,7
20190818,1900,마포구,25.6,83,0,0,0,2019-08-18,7
20190818,700,송파구,25.6,45,0,1.9,23,2019-08-18,7
20190818,800,송파구,25.6,49,0,2,23,2019-08-18,7
20190818,1800,송파구,25.6,98,0,1.2,23,2019-08-18,7
20190818,1900,송파구,25.6,94,0,0.9,23,2019-08-18,7
20190818,700,영등포구,25.6,47,0,0.6,23,2019-08-18,7
20190818,800,영등포구,25.6,60,0,3.9,23,2019-08-18,7
20190818,1800,영등포구,25.6,84,0,0,23,2019-08-18,7
20190818,1900,영등포구,25.6,83,0,0,23,2019-08-18,7
20190819,700,강서구,26.3,44,0,1.4,26,2019-08-19,1
20190819,800,강서구,26.3,49,0,1.4,26,2019-08-19,1
20190819,1800,강서구,26.3,71,0,0.5,26,2019-08-19,1
20190819,1900,강서구,26.3,72,0,1.4,26,2019-08-19,1
20190819,700,마포구,26.3,48,0,1.9,23,2019-08-19,1
20190819,800,마포구,26.3,49,0,1.7,23,2019-08-19,1
20190819,1800,마포구,26.3,71,0,1,23,2019-08-19,1
20190819,1900,마포구,26.3,72,0,1.8,23,2019-08-19,1
20190819,700,송파구,26.3,31,0,0.7,23,2019-08-19,1
20190819,800,송파구,26.3,41,0,1.5,23,2019-08-19,1
20190819,1800,송파구,26.3,66,0,2.1,23,2019-08-19,1
20190819,1900,송파구,26.3,69,0,1.8,23,2019-08-19,1
20190819,700,영등포구,26.3,48,0,1.9,26,2019-08-19,1
20190819,800,영등포구,26.3,49,0,1.7,26,2019-08-19,1
20190819,1800,영등포구,26.3,71,0,1,26,2019-08-19,1
20190819,1900,영등포구,26.3,72,0,1.8,26,2019-08-19,1
20190820,700,강서구,28.2,50,0,1.6,35,2019-08-20,2
20190820,800,강서구,28.2,50,0,1.6,35,2019-08-20,2
20190820,1800,강서구,28.2,59,0,0.8,35,2019-08-20,2
20190820,1900,강서구,28.2,59,0,1.1,35,2019-08-20,2
20190820,700,마포구,28.2,54,0,3.4,27,2019-08-20,2
20190820,800,마포구,28.2,55,0,2.9,27,2019-08-20,2
20190820,1800,마포구,28.2,63,0,3.7,27,2019-08-20,2
20190820,1900,마포구,28.2,65,0,3.5,27,2019-08-20,2
20190820,700,송파구,28.2,40,0,2.2,25,2019-08-20,2
20190820,800,송파구,28.2,47,0,1.7,25,2019-08-20,2
20190820,1800,송파구,28.2,60,0,0.7,25,2019-08-20,2
20190820,1900,송파구,28.2,60,0,1.2,25,2019-08-20,2
20190820,700,영등포구,28.2,54,0,3.4,26,2019-08-20,2
20190820,800,영등포구,28.2,55,0,2.9,26,2019-08-20,2
20190820,1800,영등포구,28.2,63,0,3.7,26,2019-08-20,2
20190820,1900,영등포구,28.2,65,0,3.5,26,2019-08-20,2
20190821,700,강서구,27,67,0,1.1,34,2019-08-21,3
20190821,800,강서구,27,79,0,1.4,34,2019-08-21,3
20190821,1800,강서구,27,88,0,0.3,34,2019-08-21,3
20190821,1900,강서구,27,89,0,0.5,34,2019-08-21,3
20190821,700,마포구,27,67,0,0.1,28,2019-08-21,3
20190821,800,마포구,27,74,0,2.7,28,2019-08-21,3
20190821,1800,마포구,27,95,0,0,28,2019-08-21,3
20190821,1900,마포구,27,94,0,0,28,2019-08-21,3
20190821,700,송파구,27,62,0,1.2,27,2019-08-21,3
20190821,800,송파구,27,64,0,2.3,27,2019-08-21,3
20190821,1800,송파구,27,88,0,1.1,27,2019-08-21,3
20190821,1900,송파구,27,82,0,1.1,27,2019-08-21,3
20190821,700,영등포구,27,67,0,0.1,29,2019-08-21,3
20190821,800,영등포구,27,74,0,2.7,29,2019-08-21,3
20190821,1800,영등포구,27,95,0,0,29,2019-08-21,3
20190821,1900,영등포구,27,94,0,0,29,2019-08-21,3
20190822,700,강서구,26.9,53,0,1.8,44,2019-08-22,4
20190822,800,강서구,26.9,64,0,2.4,44,2019-08-22,4
20190822,1800,강서구,26.9,83,0,0.2,44,2019-08-22,4
20190822,1900,강서구,26.9,78,0,0.8,44,2019-08-22,4
20190822,700,마포구,26.9,53,0,3.3,33,2019-08-22,4
20190822,800,마포구,26.9,63,0,2.2,33,2019-08-22,4
20190822,1800,마포구,26.9,87,0,1.2,33,2019-08-22,4
20190822,1900,마포구,26.9,72,0,2,33,2019-08-22,4
20190822,700,송파구,26.9,35,0,2.8,32,2019-08-22,4
20190822,800,송파구,26.9,50,0,2.8,32,2019-08-22,4
20190822,1800,송파구,26.9,79,0,1,32,2019-08-22,4
20190822,1900,송파구,26.9,80,0,0.6,32,2019-08-22,4
20190822,700,영등포구,26.9,53,0,3.3,37,2019-08-22,4
20190822,800,영등포구,26.9,63,0,2.2,37,2019-08-22,4
20190822,1800,영등포구,26.9,87,0,1.2,37,2019-08-22,4
20190822,1900,영등포구,26.9,72,0,2,37,2019-08-22,4
20190823,700,강서구,26.2,50,0,2.5,36,2019-08-23,5
20190823,800,강서구,26.2,51,0,1.9,36,2019-08-23,5
20190823,1800,강서구,26.2,64,0,1,36,2019-08-23,5
20190823,1900,강서구,26.2,68,0,0.6,36,2019-08-23,5
20190823,700,마포구,26.2,51,0,2.8,30,2019-08-23,5
20190823,800,마포구,26.2,52,0,2.4,30,2019-08-23,5
20190823,1800,마포구,26.2,65,0,0,30,2019-08-23,5
20190823,1900,마포구,26.2,65,0,0,30,2019-08-23,5
20190823,700,송파구,26.2,38,0,3.5,30,2019-08-23,5
20190823,800,송파구,26.2,46,0,2.2,30,2019-08-23,5
20190823,1800,송파구,26.2,54,0,1.1,30,2019-08-23,5
20190823,1900,송파구,26.2,56,0,1.3,30,2019-08-23,5
20190823,700,영등포구,26.2,51,0,2.8,32,2019-08-23,5
20190823,800,영등포구,26.2,52,0,2.4,32,2019-08-23,5
20190823,1800,영등포구,26.2,65,0,0,32,2019-08-23,5
20190823,1900,영등포구,26.2,65,0,0,32,2019-08-23,5
20190824,700,강서구,24.1,50,0,1.8,27,2019-08-24,6
20190824,800,강서구,24.1,48,0,1.9,27,2019-08-24,6
20190824,1800,강서구,24.1,82,0,0.9,27,2019-08-24,6
20190824,1900,강서구,24.1,84,0,0.9,27,2019-08-24,6
20190824,700,마포구,24.1,48,0,2.4,22,2019-08-24,6
20190824,800,마포구,24.1,49,0,2.6,22,2019-08-24,6
20190824,1800,마포구,24.1,84,0,2.2,22,2019-08-24,6
20190824,1900,마포구,24.1,87,0,0,22,2019-08-24,6
20190824,700,송파구,24.1,49,0,1.8,22,2019-08-24,6
20190824,800,송파구,24.1,45,0,1.7,22,2019-08-24,6
20190824,1800,송파구,24.1,85,0,1.4,22,2019-08-24,6
20190824,1900,송파구,24.1,86,0,0.8,22,2019-08-24,6
20190824,700,영등포구,24.1,48,0,2.4,22,2019-08-24,6
20190824,800,영등포구,24.1,49,0,2.6,22,2019-08-24,6
20190824,1800,영등포구,24.1,84,0,2.2,22,2019-08-24,6
20190824,1900,영등포구,24.1,87,0,0,22,2019-08-24,6
20190825,700,강서구,25,51,0,2.1,21,2019-08-25,7
20190825,800,강서구,25,55,0,2,21,2019-08-25,7
20190825,1800,강서구,25,90,0,0.6,21,2019-08-25,7
20190825,1900,강서구,25,86,0,0.9,21,2019-08-25,7
20190825,700,마포구,25,55,0,2.5,20,2019-08-25,7
20190825,800,마포구,25,56,0,3,20,2019-08-25,7
20190825,1800,마포구,25,86,0,0,20,2019-08-25,7
20190825,1900,마포구,25,89,0,0,20,2019-08-25,7
20190825,700,송파구,25,44,0,2.2,19,2019-08-25,7
20190825,800,송파구,25,51,0,2.3,19,2019-08-25,7
20190825,1800,송파구,25,86,0,0.7,19,2019-08-25,7
20190825,1900,송파구,25,86,0,0.5,19,2019-08-25,7
20190825,700,영등포구,25,55,0,2.5,19,2019-08-25,7
20190825,800,영등포구,25,56,0,3,19,2019-08-25,7
20190825,1800,영등포구,25,86,0,0,19,2019-08-25,7
20190825,1900,영등포구,25,89,0,0,19,2019-08-25,7
20190826,700,강서구,26.4,39,0,1.1,26,2019-08-26,1
20190826,800,강서구,26.4,57,0,1.4,26,2019-08-26,1
20190826,1800,강서구,26.4,92,0.5,0.8,26,2019-08-26,1
20190826,1900,강서구,26.4,95,9,0.6,26,2019-08-26,1
20190826,700,마포구,26.4,46,0,0,25,2019-08-26,1
20190826,800,마포구,26.4,43,0,0,25,2019-08-26,1
20190826,1800,마포구,26.4,95,5.5,0,25,2019-08-26,1
20190826,1900,마포구,26.4,95,20.5,0,25,2019-08-26,1
20190826,700,송파구,26.4,41,0,1.4,24,2019-08-26,1
20190826,800,송파구,26.4,47,0,0.6,24,2019-08-26,1
20190826,1800,송파구,26.4,88,0.5,0.6,24,2019-08-26,1
20190826,1900,송파구,26.4,93,3.5,0.6,24,2019-08-26,1
20190826,700,영등포구,26.4,46,0,0,25,2019-08-26,1
20190826,800,영등포구,26.4,43,0,0,25,2019-08-26,1
20190826,1800,영등포구,26.4,95,5.5,0,25,2019-08-26,1
20190826,1900,영등포구,26.4,95,20.5,0,25,2019-08-26,1
20190827,700,강서구,25.7,55,0,0.5,31,2019-08-27,2
20190827,800,강서구,25.7,55,0,1,31,2019-08-27,2
20190827,1800,강서구,25.7,79,0,1.1,31,2019-08-27,2
20190827,1900,강서구,25.7,81,0,1.5,31,2019-08-27,2
20190827,700,마포구,25.7,53,0,0.8,24,2019-08-27,2
20190827,800,마포구,25.7,58,0,1.4,24,2019-08-27,2
20190827,1800,마포구,25.7,80,0,0.8,24,2019-08-27,2
20190827,1900,마포구,25.7,81,0,0.9,24,2019-08-27,2
20190827,700,송파구,25.7,51,0,1.3,22,2019-08-27,2
20190827,800,송파구,25.7,57,0,1.1,22,2019-08-27,2
20190827,1800,송파구,25.7,85,0,0.7,22,2019-08-27,2
20190827,1900,송파구,25.7,82,0,1,22,2019-08-27,2
20190827,700,영등포구,25.7,53,0,0.8,26,2019-08-27,2
20190827,800,영등포구,25.7,58,0,1.4,26,2019-08-27,2
20190827,1800,영등포구,25.7,80,0,0.8,26,2019-08-27,2
20190827,1900,영등포구,25.7,81,0,0.9,26,2019-08-27,2
20190828,700,강서구,26.1,56,0,1.5,29,2019-08-28,3
20190828,800,강서구,26.1,62,0,1.3,29,2019-08-28,3
20190828,1800,강서구,26.1,91,0,1.5,29,2019-08-28,3
20190828,1900,강서구,26.1,91,0,1.8,29,2019-08-28,3
20190828,700,마포구,26.1,55,0,2.2,27,2019-08-28,3
20190828,800,마포구,26.1,60,0,2,27,2019-08-28,3
20190828,1800,마포구,26.1,86,0,1.1,27,2019-08-28,3
20190828,1900,마포구,26.1,91,0,2.9,27,2019-08-28,3
20190828,700,송파구,26.1,48,0,2.8,28,2019-08-28,3
20190828,800,송파구,26.1,55,0,2.5,28,2019-08-28,3
20190828,1800,송파구,26.1,87,0,0.6,28,2019-08-28,3
20190828,1900,송파구,26.1,86,0,0.9,28,2019-08-28,3
20190828,700,영등포구,26.1,55,0,2.2,29,2019-08-28,3
20190828,800,영등포구,26.1,60,0,2,29,2019-08-28,3
20190828,1800,영등포구,26.1,86,0,1.1,29,2019-08-28,3
20190828,1900,영등포구,26.1,91,0,2.9,29,2019-08-28,3
20190829,700,강서구,23.4,62,0,2.2,30,2019-08-29,4
20190829,800,강서구,23.4,75,0,2.5,30,2019-08-29,4
20190829,1800,강서구,23.4,81,0,1.1,30,2019-08-29,4
20190829,1900,강서구,23.4,82,0,0.1,30,2019-08-29,4
20190829,700,마포구,23.4,63,0,2.1,27,2019-08-29,4
20190829,800,마포구,23.4,71,0,2.6,27,2019-08-29,4
20190829,1800,마포구,23.4,79,0,1.3,27,2019-08-29,4
20190829,1900,마포구,23.4,79,0,1.2,27,2019-08-29,4
20190829,700,송파구,23.4,62,0,2.1,24,2019-08-29,4
20190829,800,송파구,23.4,70,0,2,24,2019-08-29,4
20190829,1800,송파구,23.4,90,0,0.4,24,2019-08-29,4
20190829,1900,송파구,23.4,91,0,0.4,24,2019-08-29,4
20190829,700,영등포구,23.4,63,0,2.1,28,2019-08-29,4
20190829,800,영등포구,23.4,71,0,2.6,28,2019-08-29,4
20190829,1800,영등포구,23.4,79,0,1.3,28,2019-08-29,4
20190829,1900,영등포구,23.4,79,0,1.2,28,2019-08-29,4
20190830,700,강서구,22.6,57,0,1.7,24,2019-08-30,5
20190830,800,강서구,22.6,65,0,1.3,24,2019-08-30,5
20190830,1800,강서구,22.6,81,0,0.7,24,2019-08-30,5
20190830,1900,강서구,22.6,75,0,0.1,24,2019-08-30,5
20190830,700,마포구,22.6,56,0,3.5,18,2019-08-30,5
20190830,800,마포구,22.6,65,0,2.6,18,2019-08-30,5
20190830,1800,마포구,22.6,79,0,0,18,2019-08-30,5
20190830,1900,마포구,22.6,77,0,0.4,18,2019-08-30,5
20190830,700,송파구,22.6,54,0,3.1,17,2019-08-30,5
20190830,800,송파구,22.6,71,0,1.9,17,2019-08-30,5
20190830,1800,송파구,22.6,73,0,0.9,17,2019-08-30,5
20190830,1900,송파구,22.6,74,0,0.6,17,2019-08-30,5
20190830,700,영등포구,22.6,56,0,3.5,18,2019-08-30,5
20190830,800,영등포구,22.6,65,0,2.6,18,2019-08-30,5
20190830,1800,영등포구,22.6,79,0,0,18,2019-08-30,5
20190830,1900,영등포구,22.6,77,0,0.4,18,2019-08-30,5
20190831,700,강서구,23.5,54,0,1.3,18,2019-08-31,6
20190831,800,강서구,23.5,54,0,1.9,18,2019-08-31,6
20190831,1800,강서구,23.5,86,0,0.8,18,2019-08-31,6
20190831,1900,강서구,23.5,86,0,0.5,18,2019-08-31,6
20190831,700,마포구,23.5,51,0,0.9,17,2019-08-31,6
20190831,800,마포구,23.5,60,0,2.8,17,2019-08-31,6
20190831,1800,마포구,23.5,87,0,1.6,17,2019-08-31,6
20190831,1900,마포구,23.5,87,0,1.7,17,2019-08-31,6
20190831,700,송파구,23.5,45,0,2.3,17,2019-08-31,6
20190831,800,송파구,23.5,55,0,2.4,17,2019-08-31,6
20190831,1800,송파구,23.5,88,0,0.7,17,2019-08-31,6
20190831,1900,송파구,23.5,88,0,1.1,17,2019-08-31,6
20190831,700,영등포구,23.5,51,0,0.9,20,2019-08-31,6
20190831,800,영등포구,23.5,60,0,2.8,20,2019-08-31,6
20190831,1800,영등포구,23.5,87,0,1.6,20,2019-08-31,6
20190831,1900,영등포구,23.5,87,0,1.7,20,2019-08-31,6
20190901,700,강서구,23.7,50,0,0.9,21,2019-09-01,7
20190901,800,강서구,23.7,55,0,1.1,21,2019-09-01,7
20190901,1800,강서구,23.7,74,0,0.2,21,2019-09-01,7
20190901,1900,강서구,23.7,75,0,0,21,2019-09-01,7
20190901,700,마포구,23.7,54,0,0,22,2019-09-01,7
20190901,800,마포구,23.7,55,0,1.4,22,2019-09-01,7
20190901,1800,마포구,23.7,74,0,1.6,22,2019-09-01,7
20190901,1900,마포구,23.7,78,0,2.3,22,2019-09-01,7
20190901,700,송파구,23.7,46,0,0.9,17,2019-09-01,7
20190901,800,송파구,23.7,56,0,1,17,2019-09-01,7
20190901,1800,송파구,23.7,79,0,1.2,17,2019-09-01,7
20190901,1900,송파구,23.7,80,0,1,17,2019-09-01,7
20190901,700,영등포구,23.7,54,0,0,21,2019-09-01,7
20190901,800,영등포구,23.7,55,0,1.4,21,2019-09-01,7
20190901,1800,영등포구,23.7,74,0,1.6,21,2019-09-01,7
20190901,1900,영등포구,23.7,78,0,2.3,21,2019-09-01,7
20190902,700,강서구,24.4,-1,0,1.8,28,2019-09-02,1
20190902,800,강서구,24.4,-1,0,1.6,28,2019-09-02,1
20190902,1800,강서구,24.4,-1,0,0.7,28,2019-09-02,1
20190902,1900,강서구,24.4,-1,0,0.2,28,2019-09-02,1
20190902,700,마포구,24.4,47,0,3.3,25,2019-09-02,1
20190902,800,마포구,24.4,46,0,3,25,2019-09-02,1
20190902,1800,마포구,24.4,76,0,1.3,25,2019-09-02,1
20190902,1900,마포구,24.4,76,0,2,25,2019-09-02,1
20190902,700,송파구,24.4,45,0,1.1,24,2019-09-02,1
20190902,800,송파구,24.4,46,0,0.7,24,2019-09-02,1
20190902,1800,송파구,24.4,81,0,0.7,24,2019-09-02,1
20190902,1900,송파구,24.4,76,0,1.2,24,2019-09-02,1
20190902,700,영등포구,24.4,47,0,3.3,26,2019-09-02,1
20190902,800,영등포구,24.4,46,0,3,26,2019-09-02,1
20190902,1800,영등포구,24.4,76,0,1.3,26,2019-09-02,1
20190902,1900,영등포구,24.4,76,0,2,26,2019-09-02,1
20190903,700,강서구,24.1,64,0,2.1,27,2019-09-03,2
20190903,800,강서구,24.1,68,1,0.6,27,2019-09-03,2
20190903,1800,강서구,24.1,77,0,0.4,27,2019-09-03,2
20190903,1900,강서구,24.1,76,0,2.3,27,2019-09-03,2
20190903,700,마포구,24.1,69,0,4.7,23,2019-09-03,2
20190903,800,마포구,24.1,73,0,4.7,23,2019-09-03,2
20190903,1800,마포구,24.1,79,0,3.5,23,2019-09-03,2
20190903,1900,마포구,24.1,78,0,3.6,23,2019-09-03,2
20190903,700,송파구,24.1,65,0,2.2,19,2019-09-03,2
20190903,800,송파구,24.1,78,0,1.3,19,2019-09-03,2
20190903,1800,송파구,24.1,76,0,3,19,2019-09-03,2
20190903,1900,송파구,24.1,76,0,1.9,19,2019-09-03,2
20190903,700,영등포구,24.1,69,0,4.7,23,2019-09-03,2
20190903,800,영등포구,24.1,73,0,4.7,23,2019-09-03,2
20190903,1800,영등포구,24.1,79,0,3.5,23,2019-09-03,2
20190903,1900,영등포구,24.1,78,0,3.6,23,2019-09-03,2
20190904,700,강서구,22.8,89,0,1.1,7,2019-09-04,3
20190904,800,강서구,22.8,94,3.5,1.1,7,2019-09-04,3
20190904,1800,강서구,22.8,96,0.5,0.5,7,2019-09-04,3
20190904,1900,강서구,22.8,96,0,0.2,7,2019-09-04,3
20190904,700,마포구,22.8,87,0,2.2,6,2019-09-04,3
20190904,800,마포구,22.8,94,1,3.5,6,2019-09-04,3
20190904,1800,마포구,22.8,95,0,2.4,6,2019-09-04,3
20190904,1900,마포구,22.8,95,0,2.3,6,2019-09-04,3
